Life_Time,Age,Is_Retail,Is_CRM_Email,CountDeposit,CountWithdrawal,TotalDeposits,TotalWithdrawal,CountPaymentMethod,DifferentMethodWithdrawals,Multi_Device,IP_Counts,e_11234,e_23456,e_34454,e_43568,e_64645,Target_ml
2,61,0,0,161,9,2049,1355,2,1355.0,0,3,3600.39,251.22,2254.1,1443.77,0.24,0
0,34,0,0,40,8,2119,1628,1,0.0,1,1,2708.54,859.19,14044.73,1811.17,0.12,0
5,40,1,0,10,2,452,907,1,0.0,1,2,2099.1,1155.27,4552.65,3621.06,0.08,0
2,39,0,0,47,6,1106,651,2,0.0,1,3,4837.0,7306.98,1074.64,2964.53,2.61,1
4,34,0,0,1,0,10,0,1,0.0,1,2,28324.77,13395.66,1978.31,32326.1,2.84,0
0,31,0,0,63,3,5405,10450,2,10450.0,1,2,504.75,380.24,2.81,10052.08,2.89,1
0,53,0,1,54,3,1940,870,1,0.0,0,1,8018.07,2886.19,2955.59,9866.33,1.67,1
3,33,1,1,10,2,102,135,1,0.0,1,3,2935.93,1330.58,20305.83,6322.33,1.17,0
2,38,0,0,65,4,1018,165,3,0.0,1,3,1378.39,9329.82,2655.87,262.53,1.16,1
0,41,0,1,15,4,1140,583,1,0.0,1,4,2410.47,9167.5,12684.63,770.28,0.88,1
1,34,0,0,186,11,1122,352,4,352.0,1,3,1878.67,9471.74,1361.08,444.49,1.04,1
3,38,1,0,34,1,1216,150,1,0.0,1,6,9419.68,2525.31,9373.43,2373.43,1.01,0
0,23,0,1,17,0,2800,0,1,0.0,1,2,577.18,1185.36,4853.63,11853.63,0.09,0
6,31,1,0,11,3,8083,3300,2,1300.0,1,2,5410.88,8205.21,3133.23,10.21,2.13,1
1,38,1,0,38,4,3845,900,1,0.0,1,1,0.33,572.01,7.88,164.22,0.86,0
1,24,0,0,25,4,1100,560,2,60.0,1,2,10487.0,3833.74,4163.85,380.16,2.11,1
0,37,0,0,162,11,27000,28400,4,25560.0,1,7,8362.02,4247.62,1612.46,2724.79,1.1,1
0,32,0,0,3,1,100,20,1,0.0,1,1,14245.79,16731.92,18659.58,37886.53,3.17,1
2,42,0,0,11,2,110,35,2,35.0,1,3,11523.07,4631.82,7238.62,8159.08,1.43,1
2,36,0,1,1,0,25,0,1,0.0,1,3,1319.9,1181.99,4819.93,3727.97,0.09,0
0,26,0,0,13,0,351,0,1,0.0,1,2,17787.29,18264.6,40440.99,40440.99,3.33,0
0,39,0,0,9,0,2475,0,1,0.0,1,1,4435.85,15233.29,35388.82,35388.82,3.02,1
0,29,1,0,22,6,854,2600,1,0.0,1,2,30523.89,14005.54,5027.71,33342.57,2.9,0
0,29,0,1,101,7,25515,16552,4,16552.0,0,7,4004.7,6337.82,140.72,49.97,2.01,1
1,21,0,0,24,2,380,350,1,0.0,1,3,3227.22,3207.44,3444.16,1037.22,1.14,0
1,34,0,0,71,12,1440,1075,3,1075.0,1,3,1484.15,5642.1,496.31,10912.68,1.5,1
0,51,0,0,26,1,2010,1500,2,1500.0,1,2,31350.58,9542.86,25904.77,25904.77,2.45,0
4,40,0,0,2,0,30,0,1,0.0,1,1,11248.69,3206.33,3452.52,30515.83,1.14,0
0,35,0,0,54,11,19319,21019,2,21019.0,0,1,675.3,4113.25,141.23,1680.23,2.87,1
0,34,0,0,90,4,1830,1130,1,0.0,1,1,1596.63,3253.53,328.81,14.92,0.89,0
2,24,1,0,2,0,40,0,1,0.0,1,7,380.52,295.91,4040.86,183.66,0.35,0
3,39,0,1,3,0,490,0,1,0.0,1,1,370.52,9443.47,43326.05,46108.68,2.39,1
2,48,0,0,1,0,10,0,1,0.0,1,1,1964.46,3829.56,1221.72,32073.91,1.27,0
0,27,0,0,20,3,3724,1600,2,1600.0,1,2,442.76,8306.03,691.52,5685.1,1.47,1
1,34,0,1,391,50,5715,7350,4,7350.0,1,4,2231.98,7680.46,2692.72,3815.9,0.62,1
0,44,0,0,82,4,1645,134,1,0.0,1,2,103.09,9982.07,313.73,3332.98,1.98,1
4,33,0,1,1,1,30,28,1,0.0,1,1,17411.86,10677.7,27796.16,27796.16,2.57,1
4,38,0,1,2,0,50,0,1,0.0,1,1,9671.81,9199.41,41495.56,45498.52,2.34,0
0,36,0,0,7,0,1205,0,1,0.0,1,3,1121.66,845.88,1458.85,8458.85,0.08,0
0,32,0,0,85,5,2260,1521,3,1521.0,1,3,5777.46,853.41,965.26,8880.04,2.29,1
1,47,1,0,2,1,100,101,1,0.0,1,1,1634.57,16057.71,36762.86,36762.86,3.11,0
1,29,0,0,78,2,952,320,1,0.0,1,1,718.65,1309.83,6098.31,13098.31,0.15,1
1,23,0,0,68,4,1405,680,1,0.0,0,3,6505.99,5045.68,1140.76,8092.1,1.61,1
5,29,1,0,1,0,10,0,1,0.0,1,4,2851.68,2540.9,18408.98,25408.98,0.77,0
1,28,0,1,2,1,80,21,2,21.0,1,1,4453.15,2818.52,6361.07,29546.31,1.06,0
2,47,1,0,2,0,150,0,1,0.0,1,2,11922.34,2107.91,11690.66,27769.78,0.92,0
1,24,0,0,38,3,1473,580,1,0.0,1,1,10839.73,6914.99,2719.46,2623.25,0.64,1
1,37,1,1,65,1,484,100,1,0.0,1,2,28746.65,13098.66,493.32,31831.11,2.81,1
0,33,0,0,45,6,1767,1132,4,1132.0,1,4,2181.9,1844.5,3332.88,10566.9,1.64,1
2,33,0,0,27,7,2705,1991,2,0.0,1,2,376.06,4154.14,2362.24,4445.34,1.49,0
3,21,1,0,19,0,2285,0,1,0.0,1,1,11173.39,14162.75,33604.59,33604.59,2.92,0
9,41,1,0,17,1,355,150,2,0.0,1,3,715.06,2501.7,8737.28,28754.24,1.0,0
11,61,1,1,102,21,2701,2000,1,0.0,0,2,196.61,208.82,3459.41,1808.57,1.26,0
0,30,0,0,37,12,1550,3630,3,3630.0,1,6,2210.36,1623.88,14934.16,10407.83,0.23,1
2,37,1,0,3,0,300,0,1,0.0,1,4,636.11,369.69,3303.09,478.76,0.32,1
2,49,0,0,28,3,1412,1602,2,1602.0,0,1,5326.69,3871.92,10090.29,724.67,1.73,1
10,60,1,0,1,0,20,0,1,0.0,1,5,10816.54,8597.95,36984.62,27989.74,2.22,0
3,37,0,1,102,5,2775,1200,3,1200.0,1,4,21518.54,4039.11,0.1,5214.48,0.16,1
7,33,1,0,1,0,10,0,1,0.0,1,4,8241.67,7247.02,26852.65,21235.1,1.95,1
1,24,0,0,6,0,235,0,1,0.0,0,1,17770.91,15931.62,36552.7,36552.7,3.09,0
1,42,0,1,15,2,1150,1600,2,1600.0,1,2,787.23,409.93,2900.74,639.7,0.3,0
4,26,0,1,49,3,296,60,2,60.0,1,1,26069.5,12302.63,30504.39,30504.39,2.73,0
0,19,0,0,51,14,1119,1337,4,1337.0,1,2,1157.22,4246.98,7074.0,5983.05,1.81,1
0,27,0,0,8,4,300,618,2,618.0,1,4,1436.25,952.54,2525.38,2810.15,0.02,0
1,38,0,0,2,3,2000,876,1,0.0,1,2,6767.9,4694.2,7706.5,34235.5,1.44,0
4,35,0,0,56,5,1710,1620,3,1620.0,1,6,1046.24,6189.96,57.3,20760.0,1.49,1
0,27,0,0,29,0,988,0,1,0.0,1,1,3811.06,976.68,2766.82,9766.82,0.01,1
13,52,0,1,73,4,860,160,1,0.0,1,1,13001.74,4391.08,5433.07,33477.69,1.38,0
0,89,1,1,144,13,1203,455,3,455.0,1,7,1107.54,6665.69,52.12,3655.91,1.88,1
1,25,0,1,35,3,4499,2270,1,0.0,1,3,4164.87,3718.94,101.7,15123.25,1.08,1
1,34,0,0,56,8,1080,570,4,570.0,1,2,10039.15,8002.18,4246.26,1991.05,1.08,1
1,33,0,1,140,3,3554,2803,3,2522.7,1,5,34.08,1133.62,4446.66,22596.64,1.76,1
3,25,0,1,16,5,3340,4100,2,0.0,1,3,2744.77,3213.9,289.41,10748.62,2.3,1
1,38,0,0,77,0,2490,0,1,0.0,0,1,13365.79,1757.6,14317.97,26894.01,0.85,0
1,41,0,1,54,3,11910,9400,3,8460.0,1,2,15640.41,8058.99,8914.97,0.08,1.03,1
1,67,0,1,16,5,1474,1700,1,0.0,1,3,279.25,448.07,1978.69,2931.18,0.22,0
0,79,0,1,5,1,1100,798,2,798.0,1,2,7174.13,2781.26,6640.57,1093.71,1.06,0
1,38,0,0,75,12,1292,790,1,0.0,1,2,3.11,796.32,832.36,1964.36,0.11,0
5,62,0,1,5,0,140,0,1,0.0,1,1,20858.59,14245.36,33742.27,33742.27,2.92,0
5,49,0,0,6,0,500,0,2,0.0,0,1,8534.81,11728.69,29547.82,29547.82,2.67,0
0,63,0,0,1,0,5,0,1,0.0,1,3,506.72,1407.12,7071.22,14071.22,0.2,0
1,33,0,1,4,1,80,8501,1,0.0,0,1,13480.56,14748.26,34580.44,34580.44,2.97,0
1,24,0,0,2,1,100,1500,2,1500.0,1,7,572.48,877.7,1776.96,8776.96,0.06,0
4,42,0,1,67,9,2209,490,2,0.0,1,6,3047.38,4328.92,1575.64,5385.65,1.18,1
1,32,1,0,6,2,2000,2000,1,0.0,1,1,11568.78,18677.5,41129.17,41129.17,3.37,1
0,33,0,1,44,4,1611,840,1,0.0,1,3,750.55,13425.72,119.09,2824.02,1.92,1
2,34,1,1,4,4,160,93,1,0.0,0,1,13724.73,17388.6,38981.0,38981.0,3.24,0
0,40,0,0,44,0,1370,0,1,0.0,0,4,316.3,20204.39,36021.96,43673.99,3.52,1
5,57,0,1,17,3,95,100,2,100.0,1,6,83.91,2390.44,16904.42,8561.77,0.7,0
1,39,0,1,3,0,150,0,1,0.0,1,4,3123.85,1059.92,3599.2,3239.68,0.03,0
7,66,1,1,1,0,10,0,1,0.0,1,1,30608.7,19200.71,31003.57,42001.19,3.42,0
5,52,0,0,6,3,165,66,1,0.0,0,1,254.47,1893.32,11933.17,6573.27,0.45,0
1,37,0,0,44,14,1999,1240,3,1240.0,1,4,3720.52,11170.4,1184.95,821.8,0.26,1
2,51,1,0,16,1,2950,1000,1,0.0,0,5,9865.45,4501.9,6264.26,7509.51,1.4,0
0,27,1,0,13,1,1765,220,1,0.0,1,2,21596.75,13593.83,2969.16,32656.39,2.86,0
4,32,0,1,39,42,2189,2326,3,2326.0,1,3,7294.1,1434.59,2921.16,10364.75,1.43,1
1,34,0,1,91,14,1975,1115,2,0.0,1,2,937.37,3751.12,59.51,4476.23,2.91,1
1,22,0,0,18,16,706,534,1,0.0,1,1,649.69,13074.51,31790.85,31790.85,2.81,0
10,51,1,1,101,0,959,0,1,0.0,1,3,199.15,1159.68,18596.77,5638.71,1.08,0
1,34,0,1,116,9,18740,21550,3,19395.0,1,7,4916.95,3756.04,11341.7,5560.27,1.72,1
1,49,1,0,6,0,290,0,1,0.0,1,4,387.03,1322.64,6226.36,4290.54,0.16,0
9,62,0,1,4,1,45,149,2,149.0,1,2,12161.76,5902.59,16769.42,37256.47,1.68,0
0,51,0,1,111,4,3497,1365,1,0.0,1,6,453.32,6150.33,2178.52,909.05,2.13,1
0,20,1,0,4,2,1125,1072,1,0.0,1,3,17253.34,15750.84,13754.22,36251.41,3.08,0
3,28,0,0,134,9,1622,690,3,690.0,1,6,2870.35,12337.25,143.7,64.39,0.44,1
0,49,0,1,31,12,1450,1520,2,1520.0,1,3,638.8,10246.13,2144.89,8.27,0.72,1
0,39,0,0,21,5,3876,2250,3,2250.0,1,4,3321.87,5236.72,4833.51,3084.88,2.1,1
1,32,0,0,179,35,2569,3475,2,0.0,1,6,218.6,6258.45,10721.37,13469.87,0.88,1
0,27,1,0,11,2,1200,600,1,0.0,1,1,11800.92,5205.19,11538.94,11025.96,1.54,0
13,63,1,1,3,0,30,0,1,0.0,1,1,9805.74,8039.67,32797.5,42599.17,2.11,1
2,57,1,0,83,0,3702,0,1,0.0,1,4,319.81,2777.4,20773.98,10109.59,0.89,0
3,33,0,0,55,5,2433,1190,2,1190.0,1,6,5058.94,4509.58,297.15,8898.03,0.66,1
4,52,1,0,78,0,1605,0,1,0.0,0,1,25564.15,15390.69,35651.15,35651.15,3.04,0
2,36,0,0,3,0,300,0,1,0.0,1,1,10467.79,7875.94,17379.72,24379.72,2.08,0
1,34,1,1,3,0,100,0,1,0.0,1,5,598.04,198.38,8983.81,1793.53,0.6,1
4,37,0,0,161,37,8377,7077,4,2335.41,1,5,3.12,786.72,122.76,89.89,0.3,0
1,46,1,1,40,0,291,0,1,0.0,1,3,11215.3,8795.51,38466.32,44488.77,2.26,0
0,29,0,1,105,11,2888,2643,2,0.0,1,2,5798.78,8140.75,286.8,652.26,1.26,1
0,26,0,0,63,8,2850,1646,2,1646.0,1,2,624.17,56.89,8156.16,304.3,0.94,0
0,26,1,0,76,35,8801,8716,3,8716.0,1,3,1129.65,2561.11,3618.64,5962.18,2.72,1
0,37,1,0,290,7,1472,480,4,480.0,0,4,5866.99,7419.31,3517.28,180.31,1.37,1
1,52,0,0,1,0,5,0,1,0.0,1,1,494.71,165.94,8659.38,1659.38,0.58,0
0,40,1,0,4,1,2650,925,1,0.0,0,1,28269.92,10815.77,28026.28,28026.28,2.58,1
0,45,0,0,1,0,100,0,1,0.0,1,5,466.27,867.89,1678.94,2471.57,0.07,0
0,47,0,0,8,1,100,120,1,0.0,0,2,4207.2,11040.87,55306.53,50102.18,2.71,0
0,36,0,0,19,0,1510,0,1,0.0,1,2,15764.4,20149.96,35749.82,43583.27,3.51,1
0,34,1,0,22,1,1045,400,1,0.0,1,3,826.83,2130.34,14303.41,7521.37,0.57,0
1,21,0,0,21,4,1099,675,1,0.0,0,3,28.69,4534.98,20360.35,128.17,2.09,1
2,53,0,0,19,0,380,0,1,0.0,0,7,2298.41,499.01,2009.9,996.04,0.25,0
0,55,0,0,67,5,3625,1300,4,1300.0,1,4,3515.71,7163.48,9904.54,4.51,1.11,1
0,28,1,0,31,1,1165,7000,2,0.0,1,1,1319.73,1605.47,15458.97,26513.68,0.82,0
1,32,1,1,5,0,500,0,1,0.0,1,1,13484.52,15210.12,11050.6,35350.2,3.02,0
1,46,0,0,18,0,885,0,1,0.0,0,2,5279.52,12684.55,31140.92,31140.92,2.77,0
0,53,0,0,13,6,5670,2811,2,2811.0,1,4,3638.43,4851.28,2607.74,7552.09,1.04,1
3,54,1,0,50,12,881,355,1,0.0,1,3,1027.09,859.37,1593.72,2437.49,0.07,1
1,29,1,0,12,1,395,150,1,0.0,0,7,5869.62,4834.92,2174.6,9174.6,1.47,0
7,34,1,0,11,0,750,0,1,0.0,1,4,3470.78,960.18,2601.83,2840.73,0.02,0
0,47,0,1,18,11,11520,8386,3,7547.4,0,4,3124.18,2871.7,7967.72,10467.77,1.08,1
7,59,1,1,21,1,230,20,1,0.0,0,1,13286.67,18438.5,40730.84,40730.84,3.34,0
1,34,0,0,27,3,5300,3852,1,0.0,1,4,12.63,2040.52,5507.86,20306.79,1.45,1
1,60,0,1,8,0,800,0,1,0.0,1,5,731.03,905.49,16054.88,4621.95,0.95,0
3,41,1,1,10,0,100,0,1,0.0,1,1,9298.47,5508.87,13816.54,36272.18,1.6,0
0,38,0,1,6,0,1040,0,1,0.0,1,5,5650.54,4190.51,3928.83,5952.55,1.34,1
0,30,0,0,59,6,3465,2360,3,2360.0,1,3,7676.78,6687.32,5160.72,5978.45,0.54,1
0,29,0,1,70,7,1117,1190,3,1190.0,1,2,51.86,12592.88,5425.33,57.2,1.23,1
1,53,0,1,8,0,86,0,1,0.0,1,2,13836.87,17104.47,38507.45,38507.45,3.21,1
1,30,0,1,75,18,1399,2220,3,2220.0,1,4,6665.12,6076.1,1464.7,8762.4,0.56,1
1,43,1,1,73,2,728,140,1,0.0,1,1,8592.52,7150.49,26128.65,20752.44,1.93,0
1,26,1,0,2,0,30,0,1,0.0,1,1,4795.25,4318.09,4885.67,33295.22,1.36,0
0,27,0,0,29,5,2955,350,4,350.0,1,1,21.79,7835.8,0.02,7261.03,2.29,1
0,23,1,0,6,0,2124,0,1,0.0,1,1,5736.69,3560.92,793.08,31402.31,1.21,1
7,63,1,0,9,0,300,0,1,0.0,1,1,18898.52,16914.64,38191.07,38191.07,3.19,1
0,50,0,1,62,4,7620,3572,3,3572.0,1,1,964.48,3524.32,1305.84,17570.28,0.75,1
0,55,1,1,45,6,713,340,2,340.0,1,2,16797.93,10930.82,28218.04,28218.04,2.59,0
0,27,1,0,27,0,3290,0,1,0.0,1,1,13690.81,16516.68,37527.79,37527.79,3.15,1
0,36,0,0,29,3,5180,1405,2,1405.0,1,3,946.72,6269.83,14553.94,563.76,1.94,1
4,37,0,0,3,0,35,0,1,0.0,1,3,19.79,1130.08,4300.77,3520.31,0.07,0
1,39,1,0,6,0,30,0,1,0.0,1,2,9962.19,7068.03,13340.17,20340.17,1.91,0
1,36,1,1,7,1,245,33,1,0.0,1,4,13841.71,5950.19,17126.41,14750.94,1.69,0
7,76,0,0,31,5,315,144,2,144.0,1,4,1238.65,598.19,12981.93,3392.77,0.8,0
1,26,0,1,1,0,20,0,1,0.0,1,2,25523.27,17240.31,38733.86,38733.86,3.22,0
4,55,1,0,33,6,171,90,1,0.0,1,1,23519.75,14192.42,33654.03,33654.03,2.92,0
1,51,0,1,24,20,4516,3604,3,3604.0,1,1,758.18,2368.41,16361.91,3062.52,1.4,1
0,26,1,0,15,0,690,0,1,0.0,1,6,4691.02,7352.89,14764.45,21764.45,1.97,0
1,27,0,1,21,9,1130,867,1,0.0,0,4,1514.63,5370.47,641.58,487.08,1.64,0
1,34,0,0,56,14,1449,2248,2,1968.0,1,3,2468.3,4645.66,1088.97,10089.42,1.38,1
2,30,0,0,19,5,1641,1050,4,1050.0,1,3,5512.36,5081.6,201.69,1746.95,1.79,1
2,61,1,1,167,8,1781,975,1,0.0,0,5,1433.57,2371.01,1384.36,1.19,0.32,0
3,58,0,0,49,6,866,210,2,210.0,1,2,927.15,1954.79,12547.94,6819.18,0.48,0
0,25,0,1,4,0,140,0,1,0.0,1,1,6734.64,2350.54,9870.96,28376.35,0.97,1
3,33,0,1,276,9,1910,425,3,425.0,1,5,4690.23,7347.3,871.09,79.6,1.71,1
0,47,0,0,19,0,1250,0,1,0.0,0,1,20541.29,14731.27,34552.11,34552.11,2.97,0
0,25,0,0,113,13,12815,13633,4,3408.25,0,2,5142.46,8131.69,2755.65,1848.45,1.71,1
14,67,0,1,2,0,20,0,1,0.0,1,4,1685.16,249.65,9496.54,1998.62,0.62,0
0,38,0,0,63,4,6136,1900,1,0.0,1,4,5175.95,6706.4,1088.77,6069.52,0.5,1
0,43,1,1,12,3,330,250,1,0.0,1,3,1124.68,1113.22,4132.17,11132.17,0.06,0
2,36,0,1,82,5,1629,755,1,0.0,1,1,0.19,3761.98,286.43,10515.38,1.06,0
3,41,1,1,12,0,133,0,1,0.0,1,1,21708.55,13879.19,4395.95,33131.98,2.89,0
11,50,1,0,10,0,200,0,1,0.0,1,4,772.16,944.78,2447.76,9447.76,0.03,0
1,40,0,0,22,0,319,0,1,0.0,1,1,13713.16,12882.46,31470.77,31470.77,2.79,0
5,50,0,0,1,0,10,0,1,0.0,1,1,10451.31,6803.31,23524.83,39508.28,1.86,1
5,36,1,0,20,3,152,140,1,0.0,1,5,8163.4,5175.97,3879.86,10879.86,1.54,0
2,33,0,1,23,3,3770,2700,4,2700.0,1,3,6467.07,6220.4,6437.92,349.26,1.41,1
2,31,1,0,3,1,960,91,1,0.0,1,1,21406.61,12797.04,31328.4,31328.4,2.78,0
3,30,0,0,6,0,90,0,1,0.0,1,1,2415.22,4783.67,8377.56,34459.19,1.46,1
10,44,1,1,2,0,30,0,1,0.0,1,4,8197.51,6237.64,19282.3,16188.2,1.75,0
5,55,0,1,2,1,80,101,1,0.0,1,1,7760.41,4391.58,5436.83,33478.94,1.38,0
0,21,0,0,104,6,2080,1830,3,1830.0,1,4,5661.62,420.3,89.97,17377.53,3.11,0
2,33,0,0,2,0,20,0,1,0.0,1,3,15404.06,7695.09,16475.45,23475.45,2.04,1
0,29,0,0,54,3,4800,1700,1,0.0,1,5,1009.04,7544.14,933.13,7313.19,0.66,1
0,42,0,1,214,39,10820,10340,3,2068.0,0,5,336.04,9094.5,2764.13,2431.4,0.62,1
0,42,0,0,64,8,1720,940,3,940.0,0,6,8632.33,3543.64,3512.08,365.21,1.69,1
1,57,0,1,2,1,110,120,1,0.0,1,4,1309.98,1103.13,4031.25,3412.5,0.05,0
1,34,0,0,55,10,1010,1640,2,1640.0,1,1,1219.29,12265.81,4477.66,7554.14,0.47,1
12,34,1,1,8,0,155,0,1,0.0,1,3,1434.1,1867.97,11679.67,6471.87,0.43,0
8,60,1,0,17,0,85,0,1,0.0,1,4,198.95,391.43,3085.66,565.74,0.3,0
0,37,0,0,31,2,1545,740,1,0.0,1,2,2998.95,2281.96,10385.29,28204.9,0.96,1
1,46,0,1,1,0,50,0,1,0.0,1,3,15654.61,9816.84,15915.8,26361.4,2.48,1
0,56,0,0,20,6,1075,1018,2,1018.0,1,1,15.32,3231.84,2108.6,5004.01,1.96,1
0,22,0,0,48,6,1186,722,3,722.0,0,4,1521.07,9279.69,811.9,138.35,1.1,1
1,27,0,0,46,10,3897,3703,2,0.0,1,5,3521.48,7882.65,12501.26,59.39,0.1,1
1,33,0,0,5,1,170,113,1,0.0,1,1,25661.17,11944.41,29907.35,29907.35,2.69,1
3,33,0,0,50,5,1988,786,3,786.0,1,1,7163.98,8547.38,1366.31,296.32,0.28,1
1,26,0,0,34,3,1687,1108,1,0.0,1,4,1032.92,7493.39,109.64,10048.31,1.13,1
1,34,0,0,84,3,7900,3113,1,0.0,1,2,4.54,4611.73,14559.5,8316.18,1.07,1
0,24,1,0,37,1,2910,2800,1,0.0,1,1,12363.25,7191.51,26436.31,40478.77,1.94,0
0,19,1,0,18,0,521,0,1,0.0,1,3,273.5,1751.43,10514.32,17514.32,0.38,1
0,22,1,0,27,4,595,130,1,0.0,1,2,9761.53,11905.1,29841.84,29841.84,2.69,0
6,37,0,1,28,0,1400,0,1,0.0,1,1,17403.98,17808.64,39681.06,39681.06,3.28,1
0,37,0,0,284,34,5840,3600,4,3600.0,1,5,2278.63,2670.48,4109.91,2909.57,2.46,1
7,32,1,0,25,0,274,0,1,0.0,1,5,202.87,1678.11,9781.08,5712.43,0.34,1
1,29,0,1,52,0,860,0,1,0.0,1,1,8339.39,10328.8,13355.99,27214.67,2.53,0
6,55,1,0,19,0,95,0,1,0.0,1,1,3916.86,5207.22,11554.18,35518.06,1.54,0
1,43,1,0,24,0,125,0,1,0.0,1,3,870.83,1944.05,12440.52,6776.21,0.47,0
0,31,0,1,84,3,5831,3750,3,3750.0,1,2,2831.16,9246.43,8121.24,140.43,2.3,1
0,30,0,1,12,2,15700,5680,1,0.0,0,6,645.83,978.67,2786.74,2914.69,0.01,0
1,34,0,0,96,5,2660,500,3,500.0,1,1,787.5,5005.13,821.1,1028.81,2.92,1
0,54,0,0,12,13,1397,3988,2,3988.0,1,1,643.2,2547.27,5728.66,7105.82,1.5,1
0,55,1,0,12,5,3650,4200,3,2100.0,0,2,987.63,2020.62,858.57,1712.95,0.27,0
1,25,0,1,55,12,1725,895,3,895.0,1,3,3728.84,3426.68,8447.54,15029.89,1.4,1
6,33,0,0,138,4,2460,890,2,0.0,1,2,2620.11,3815.08,3370.91,1259.39,2.51,1
5,45,1,0,23,5,920,1900,1,0.0,1,2,3520.72,1011.12,3111.19,3044.48,0.01,1
2,28,0,1,42,6,3420,4157,3,3741.3,1,1,4076.51,9010.22,2003.64,3243.13,0.61,1
0,40,0,1,30,9,4075,2511,3,979.29,0,1,54.33,661.86,1864.58,1584.48,0.46,0
0,32,0,1,1,0,20,0,1,0.0,1,1,8209.77,6193.61,18952.08,37984.03,1.74,0
4,68,1,1,16,2,716,224,1,0.0,1,3,3838.68,5862.65,16469.86,14313.24,1.67,0
0,34,0,1,17,27,2820,1277,3,1277.0,1,4,8768.96,16496.79,6163.47,2924.39,0.63,1
2,33,0,1,108,15,5245,5701,3,5701.0,1,4,4972.55,5124.27,28.56,429.38,1.74,1
1,34,0,1,16,4,1205,675,2,675.0,1,4,8387.09,11803.89,3976.61,2045.3,1.42,1
0,36,0,0,28,2,1960,340,1,0.0,1,2,8033.52,8323.29,34924.65,43308.22,2.16,0
4,50,1,1,8,0,105,0,1,0.0,1,2,5084.63,5400.37,13002.74,12001.83,1.58,0
4,42,0,0,65,3,2293,351,1,0.0,1,6,385.6,5407.85,15820.32,1417.02,1.28,1
0,57,0,0,1,0,4000,0,1,0.0,0,2,19413.02,15738.94,36231.56,36231.56,3.07,1
1,31,0,1,16,9,2071,4543,3,4543.0,1,3,920.2,3463.49,1012.79,6883.49,2.51,1
0,56,0,0,79,0,7770,0,1,0.0,1,4,24.21,1487.0,7870.03,4948.01,0.24,0
1,37,0,1,15,9,455,1209,2,1209.0,1,5,1198.77,811.44,1114.41,2245.77,0.09,0
4,46,1,0,1,1,100,300,1,0.0,1,1,3909.12,4237.58,4281.86,33093.95,1.35,0
0,33,0,1,64,6,1213,875,3,875.0,1,6,597.71,9722.76,2011.44,16849.74,0.41,1
1,66,0,0,10,2,55,60,2,0.0,1,1,24385.89,18489.62,40816.04,40816.04,3.35,1
0,61,0,1,166,20,8340,6560,4,6560.0,1,2,382.71,4157.73,2.75,2786.58,3.32,1
9,50,1,1,24,2,2230,500,1,0.0,1,1,6363.05,3836.99,1277.43,32092.48,1.27,1
3,41,0,1,6,1,175,77,1,0.0,1,4,567.52,2231.63,15316.34,22316.34,0.62,0
0,50,0,0,144,4,2742,1850,1,0.0,1,3,3923.92,4844.99,3149.09,6409.61,1.8,1
0,23,0,1,5,2,1050,400,1,0.0,1,1,1628.51,1738.01,10380.1,5952.04,0.37,0
5,41,0,1,41,2,453,250,1,0.0,1,4,6474.07,2851.52,7742.38,742.38,1.07,0
5,57,1,0,96,13,939,390,1,0.0,1,4,621.81,869.29,1692.91,2477.17,0.07,1
0,42,0,1,8,1,1260,250,1,0.0,1,2,7448.4,2529.33,8530.03,28823.32,1.01,0
0,57,0,0,48,68,1360,1420,4,1420.0,1,4,5110.45,3868.71,108.31,1451.28,2.39,1
1,25,1,1,6,0,101,0,1,0.0,1,1,9590.49,24982.47,51637.45,51637.45,4.0,0
1,28,0,1,22,2,286,550,1,0.0,1,3,481.46,1591.97,8919.66,5367.86,0.3,1
7,42,0,1,2,0,10,0,1,0.0,1,1,13236.82,11062.9,28438.17,28438.17,2.61,0
0,47,0,0,14,4,1850,26000,3,10140.0,0,1,212.95,1908.28,1708.64,2479.93,0.8,0
3,31,1,0,1,0,100,0,1,0.0,0,7,1089.27,4748.83,8116.21,8744.14,1.45,0
0,38,0,0,129,30,5579,4043,2,2562.0,1,6,2134.84,1227.93,5715.56,10277.16,2.08,1
12,36,1,1,15,7,175,1200,2,0.0,1,1,22556.78,20540.84,44234.73,44234.73,3.55,1
7,68,1,0,3,0,118,0,1,0.0,1,2,1075.82,365.25,3347.49,3652.51,0.32,0
1,51,0,1,3,3,2400,8545,2,8545.0,1,2,22192.02,14118.47,5592.34,33530.78,2.91,1
1,38,0,0,20,10,1275,800,3,800.0,1,3,3500.78,4397.42,3950.56,7286.95,1.15,1
1,29,1,0,5,2,100,150,1,0.0,1,4,1513.32,2386.47,16864.7,8545.88,0.69,0
2,36,0,0,35,5,1339,451,2,451.0,1,4,780.09,7612.96,111.08,8612.26,0.81,1
0,39,0,0,62,12,4840,4152,2,4152.0,0,3,2617.86,7342.94,274.09,10294.33,1.4,1
1,37,0,0,43,5,608,725,3,0.0,1,2,8045.23,3760.67,705.02,31901.67,1.25,0
0,31,0,0,89,25,1037,740,1,0.0,1,2,75.26,1720.68,3274.53,7846.91,0.22,0
1,37,0,0,3,0,300,0,1,0.0,1,4,1565.13,967.19,2671.94,2868.77,0.02,0
